Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-24842600053,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64865,FIREBALL CINNAMON WHISKEY PET,12,750,$8.98,$13.47,12,$161.64,9,2.37
INV-24843600030,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36908,MCCORMICK 80PRF VODKA PET,6,"1,750",$7.47,$11.21,6,$67.26,10.5,2.77
INV-24844500009,01/28/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,434,LUXCO INC,18196,EZRA BROOKS SOUR MASH BOURBON,12,750,$7.50,$11.25,12,$135.00,9,2.37
INV-24844400001,01/28/2020,3719,WAL-MART 0581 / MARSHALLTOWN,2802 S CENTER ST,MARSHALLTOWN,50158,POINT (-92.91231 42.012918),64,MARSHALL,1032100,IMPORTED VODKAS,115,CONSTELLATION BRANDS INC,34821,SVEDKA 80PRF,6,"1,750",$13.50,$20.25,6,$117.00,10.5,2.77
INV-24842500034,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43024,ADMIRAL NELSON SPICED RUM,24,375,$2.99,$4.49,24,$107.76,9,2.37
INV-24844400019,01/28/2020,3719,WAL-MART 0581 / MARSHALLTOWN,2802 S CENTER ST,MARSHALLTOWN,50158,POINT (-92.91231 42.012918),64,MARSHALL,1022100,MIXTO TEQUILA,395,PROXIMO,89198,JOSE CUERVO ESPECIAL REPOSADO,6,"1,750",$21.00,$31.50,6,$189.00,10.5,2.77
INV-24842500007,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1022200,100% AGAVE TEQUILA,85,BROWN FORMAN CORP.,88659,EL JIMADOR REPOSADO,6,750,$12.34,$18.51,6,$111.06,4.5,1.18
INV-24858900013,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1081400,AMERICAN SCHNAPPS,65,JIM BEAM BRANDS,82607,DEKUYPER SOUR APPLE PUCKER,12,"1,000",$7.87,$11.81,1,$11.81,1,0.26
INV-24842500017,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,1799,CAPTAIN MORGAN ORIGINAL SPICED BARREL,6,"1,750",$18.00,$27.00,12,$324.00,21,5.54
INV-24843100054,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1012400,IRISH WHISKIES,395,PROXIMO,15830,PROPER NO. TWELVE,12,750,$14.00,$21.00,1,$21.00,0.75,0.19
INV-24842900009,01/28/2020,5117,FOOD & GAS MART  /  MARSHALLTOWN,"613, N 3RD AVE",MARSHALLTOWN,50158,POINT (-92.9081 42.057471),64,MARSHALL,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10803,CROWN ROYAL REGAL APPLE MINI,10,50,$7.35,$11.03,10,$110.30,0.5,0.13
INV-24843600035,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1081400,AMERICAN SCHNAPPS,55,SAZERAC NORTH AMERICA,84207,99 ROOT BEER MINI,10,50,$6.00,$9.00,10,$90.00,0.5,0.13
INV-24843800013,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1022200,100% AGAVE TEQUILA,65,JIM BEAM BRANDS,88841,HORNITOS BLACK BARREL,12,750,$15.74,$23.61,3,$70.83,2.25,0.59
INV-24858900022,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1022100,MIXTO TEQUILA,421,SAZERAC COMPANY  INC,88767,TORTILLA WHITE,12,"1,000",$6.64,$9.96,1,$9.96,1,0.26
INV-24844400009,01/28/2020,3719,WAL-MART 0581 / MARSHALLTOWN,2802 S CENTER ST,MARSHALLTOWN,50158,POINT (-92.91231 42.012918),64,MARSHALL,1031100,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,$3.37,$5.06,12,$60.72,9,2.37
INV-24843100035,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011100,BLENDED WHISKIES,421,SAZERAC COMPANY  INC,67273,YUKON JACK JACAPPLE,12,750,$9.25,$13.88,2,$27.76,1.5,0.39
INV-24858900027,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1071100,COCKTAILS/RTD,55,SAZERAC NORTH AMERICA,57150,CH-CHI'S PEACH MARGARITA,6,"1,750",$6.50,$9.75,1,$9.26,1.75,0.46
INV-24842500028,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64867,FIREBALL CINNAMON WHISKEY,12,"1,000",$11.34,$17.01,12,$204.12,12,3.17
INV-24842500031,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48106,HENNESSY VS,12,750,$19.99,$29.99,6,$179.94,4.5,1.18
INV-24844100001,01/28/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,86670,JACK DANIELS TENNESSEE HONEY,12,750,$15.57,$23.36,12,$280.32,9,2.37
INV-24843100038,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1062200,WHITE RUM,35,BACARDI USA INC,43126,BACARDI SUPERIOR,12,750,$8.26,$12.39,12,$148.68,9,2.37
INV-24843500001,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1012100,CANADIAN WHISKIES,421,SAZERAC COMPANY  INC,12888,RICH & RARE,6,"1,750",$8.98,$13.47,3,$40.41,5.25,1.38
INV-24858900039,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1022100,MIXTO TEQUILA,395,PROXIMO,89193,JOSE CUERVO ESPECIAL REPOSADO,48,200,$3.00,$4.50,1,$4.50,0.2,0.05
INV-24843100050,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1051100,AMERICAN BRANDIES,115,CONSTELLATION BRANDS INC,56793,PAUL MASSON APPLE GRANDE AMBER BRANDY,12,750,$6.41,$9.62,2,$19.24,1.5,0.39
INV-24844100006,01/28/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1011100,BLENDED WHISKIES,260,DIAGEO AMERICAS,25606,SEAGRAMS 7 CROWN,12,750,$7.50,$11.25,12,$135.00,9,2.37
INV-24843800009,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43025,ADMIRAL NELSON SPICED RUM PET,12,750,$6.00,$9.00,12,$108.00,9,2.37
INV-24844500013,01/28/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11776,BLACK VELVET,12,750,$5.23,$7.85,4,$31.40,3,0.79
INV-24858900023,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1051100,AMERICAN BRANDIES,434,LUXCO INC,55087,PARAMOUNT BLACKBERRY BRANDY,12,"1,000",$6.53,$9.80,1,$9.80,1,0.26
INV-24843400003,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,55,SAZERAC NORTH AMERICA,21596,TEN HIGH,12,750,$4.10,$6.15,12,$73.80,9,2.37
INV-24844100015,01/28/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1011600,STRAIGHT RYE WHISKIES,65,JIM BEAM BRANDS,27056,JIM BEAM RYE,12,750,$13.50,$20.25,3,$67.83,2.25,0.59
INV-24843600025,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1012400,IRISH WHISKIES,370,PERNOD RICARD USA,15644,JAMESON,24,375,$7.10,$10.65,3,$31.95,1.12,0.29
INV-24858900015,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1011600,STRAIGHT RYE WHISKIES,255,INFINIUM SPIRITS,27102,TEMPLETON 4YR RYE,6,750,$18.09,$27.14,1,$27.14,0.75,0.19
INV-24842600018,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6,"1,750",$19.00,$28.50,1,$28.50,1.75,0.46
INV-24842600036,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48105,HENNESSY VS,12,375,$10.99,$16.49,12,$193.32,4.5,1.18
INV-24842600057,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1041100,AMERICAN DRY GINS,370,PERNOD RICARD USA,32231,SEAGRAMS EXTRA DRY GIN MINI,12,50,$3.30,$4.95,12,$59.40,0.6,0.15
INV-24843100073,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48105,HENNESSY VS,12,375,$10.99,$16.49,12,$193.32,4.5,1.18
INV-24844300007,01/28/2020,5530,YESWAY #1148 / MARSHALLTOWN,1701 IOWA AVE E,MARSHALLTOWN,50158,POINT (-92.88592 42.006852),64,MARSHALL,1051100,AMERICAN BRANDIES,115,CONSTELLATION BRANDS INC,53214,PAUL MASSON GRANDE AMBER BRANDY VS,24,375,$3.22,$4.83,12,$57.96,4.5,1.18
INV-24842600005,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1011100,BLENDED WHISKIES,297,LAIRD & COMPANY,23626,FIVE STAR PET,12,750,$3.50,$5.25,12,$63.00,9,2.37
INV-24858900011,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1062400,SPICED RUM,240,WILLIAM GRANT & SONS INC,45887,SAILOR JERRY SPICED NAVY RUM,12,"1,000",$11.78,$17.67,1,$17.67,1,0.26
INV-24842600035,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48099,HENNESSY VS,24,200,$6.49,$9.74,24,$233.76,4.8,1.26
INV-24843800052,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1032100,IMPORTED VODKAS,420,MOET HENNESSY USA,34155,BELVEDERE PURE VODKA,6,750,$17.15,$25.73,6,$154.38,4.5,1.18
INV-24843600023,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1051100,AMERICAN BRANDIES,115,CONSTELLATION BRANDS INC,53214,PAUL MASSON GRANDE AMBER BRANDY VS,24,375,$3.22,$4.83,24,$115.92,9,2.37
INV-24843100059,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1032200,IMPORTED FLAVORED VODKA,260,DIAGEO AMERICAS,64716,CIROC PEACH,12,750,$16.49,$24.74,1,$24.74,0.75,0.19
INV-24843800004,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1011100,BLENDED WHISKIES,260,DIAGEO AMERICAS,25608,SEAGRAMS 7 CROWN,6,"1,750",$12.96,$19.44,6,$116.64,10.5,2.77
INV-24844200021,01/28/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11786,BLACK VELVET PET,12,750,$5.23,$7.85,6,$47.10,4.5,1.18
INV-24842800004,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1081300,AMERICAN CORDIALS & LIQUEURS,259,HEAVEN HILL BRANDS,72722,CHRISTIAN BROS HONEY,12,750,$6.00,$9.00,2,$18.00,1.5,0.39
INV-24842600024,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1062200,WHITE RUM,434,LUXCO INC,45278,PARAMOUNT WHITE RUM,6,"1,750",$7.50,$11.25,6,$70.56,10.5,2.77
INV-24843800048,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1041100,AMERICAN DRY GINS,370,PERNOD RICARD USA,32238,SEAGRAMS EXTRA DRY GIN,6,"1,750",$12.49,$18.74,6,$112.44,10.5,2.77
INV-24842600038,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1022200,100% AGAVE TEQUILA,395,PROXIMO,87511,1800 SILVER,6,"1,000",$17.50,$26.25,4,$105.00,4,1.05
INV-24842500009,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1022200,100% AGAVE TEQUILA,410,PATRON SPIRITS COMPANY,88298,PATRON SILVER,3,"1,750",$58.00,$87.00,3,$261.00,5.25,1.38
INV-24843100032,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1041100,AMERICAN DRY GINS,370,PERNOD RICARD USA,32234,SEAGRAMS EXTRA DRY GIN,24,375,$3.39,$5.09,24,$122.16,9,2.37
INV-24843400004,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1012200,SCOTCH WHISKIES,322,PRESTIGE WINE & SPIRITS GROUP,4959,GLEN MORAY,6,750,$24.84,$37.26,2,$60.00,1.5,0.39
INV-24844000001,01/28/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,421,SAZERAC COMPANY  INC,917943,HA ELMER T LEE 100TH,6,750,$50.00,$75.00,1,$75.00,0.75,0.19
INV-24843800001,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,86884,SOUTHERN COMFORT,24,375,$4.78,$7.17,12,$86.04,4.5,1.18
INV-24844500001,01/28/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1081400,AMERICAN SCHNAPPS,434,LUXCO INC,80576,ARROW PEPPERMINT SCHNAPPS,12,750,$3.50,$5.25,3,$15.75,2.25,0.59
INV-24858900028,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1032100,IMPORTED VODKAS,65,JIM BEAM BRANDS,34578,PINNACLE,6,"1,750",$12.59,$18.89,1,$18.89,1.75,0.46
INV-24843100007,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1032200,IMPORTED FLAVORED VODKA,115,CONSTELLATION BRANDS INC,36574,SVEDKA BLUE RASPBERRY MINI,10,50,$6.21,$9.32,1,$9.32,0.05,0.01
INV-24843100014,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,86888,SOUTHERN COMFORT PET,6,"1,750",$20.26,$30.39,1,$30.39,1.75,0.46
INV-24843200002,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1012300,SINGLE MALT SCOTCH,266,EDRINGTON GROUP USA LLC,5247,HIGHLAND PARK 12YR VIKING HONOUR,6,750,$27.56,$41.34,2,$82.68,1.5,0.39
INV-24843800012,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1062500,FLAVORED RUM,65,JIM BEAM BRANDS,44476,CRUZAN COCONUT,12,750,$7.00,$10.50,6,$63.00,4.5,1.18
INV-24842600011,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,1799,CAPTAIN MORGAN ORIGINAL SPICED BARREL,6,"1,750",$18.00,$27.00,1,$27.00,1.75,0.46
INV-24844200015,01/28/2020,2592,HY-VEE DRUGSTORE / MARSHALLTOWN,1712 S CENTER  ST,MARSHALLTOWN,50158,POINT (-92.91250500000001 42.027531),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11586,BLACK VELVET RESERVE,12,750,$7.00,$10.50,3,$31.50,2.25,0.59
INV-24842500033,01/28/2020,3881,7 RAYOS LIQUOR STORE,120 E MAIN ST,MARSHALLTOWN,50158,POINT (-92.9104 42.049166),64,MARSHALL,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36904,MCCORMICK 80PRF VODKA PET,24,375,$1.80,$2.70,24,$64.80,9,2.37
INV-24843100028,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1082200,IMPORTED SCHNAPPS,421,SAZERAC COMPANY  INC,69656,DR MCGILLICUDDYS MENTHOLMINT,12,750,$8.66,$12.99,2,$25.98,1.5,0.39
INV-24843600017,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12,750,$10.00,$15.00,12,$173.52,9,2.37
INV-24843100037,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1091300,NEUTRAL GRAIN SPIRITS FLAVORED,346,OLE SMOKY DISTILLERY LLC,86749,OLE SMOKY CHERRY MOONSHINE,6,750,$12.50,$18.75,1,$18.75,0.75,0.19
INV-24842900001,01/28/2020,5117,FOOD & GAS MART  /  MARSHALLTOWN,"613, N 3RD AVE",MARSHALLTOWN,50158,POINT (-92.9081 42.057471),64,MARSHALL,1012200,SCOTCH WHISKIES,260,DIAGEO AMERICAS,5346,JOHNNIE WALKER RED,12,750,$13.50,$20.25,1,$20.25,0.75,0.19
INV-24844500012,01/28/2020,5643,CONOCO / LE GRAND,806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,"1,750",$10.45,$15.68,6,$94.08,10.5,2.77
INV-24842600046,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1081200,CREAM LIQUEURS,260,DIAGEO AMERICAS,68034,BAILEYS ORIGINAL IRISH CREAM,12,375,$8.49,$12.74,3,$31.50,1.12,0.29
INV-24842600028,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,"1,750",$10.45,$15.68,12,$188.16,21,5.54
INV-24842600006,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,28279,JIM BEAM PEACH,12,750,$10.50,$15.75,4,$63.00,3,0.79
INV-24842600054,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64864,FIREBALL CINNAMON WHISKY,24,375,$5.33,$8.00,24,$192.00,9,2.37
INV-24844100003,01/28/2020,4205,FAREWAY STORES #467 / MARSHALLTOWN,102 WEST ANSON ST,MARSHALLTOWN,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1071100,COCKTAILS/RTD,395,PROXIMO,58838,JOSE CUERVO AUTHENTIC LIME MARGARITA,6,"1,750",$8.74,$13.11,6,$78.66,10.5,2.77
INV-24843100002,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011400,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26589,GENTLEMAN JACK,6,"1,750",$35.24,$52.86,1,$52.86,1.75,0.46
INV-24842600037,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48106,HENNESSY VS,12,750,$19.99,$29.99,12,$359.88,9,2.37
INV-24843100036,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011100,BLENDED WHISKIES,297,LAIRD & COMPANY,23824,FIVE STAR,24,375,$2.09,$3.14,24,$75.36,9,2.37
INV-24842600004,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1011200,STRAIGHT BOURBON WHISKIES,259,HEAVEN HILL BRANDS,17916,ELIJAH CRAIG,12,750,$15.00,$22.50,4,$90.00,3,0.79
INV-24842600015,01/28/2020,5416,DEPOT LIQUOR & GROCERY,114 N CENTER ST.,MARSHALLTOWN,50158,POINT (-92.912975 42.051619),64,MARSHALL,1062400,SPICED RUM,260,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6,"1,750",$18.00,$27.00,6,$162.00,10.5,2.77
INV-24843600024,01/28/2020,5524,EAST SIDE LIQUOR & GROCERY,1116 E NEVADA ST,MARSHALLTOWN,50158,POINT (-92.893113 42.044345),64,MARSHALL,1062100,GOLD RUM,434,LUXCO INC,45246,PARAMOUNT GOLD RUM,12,750,$4.00,$6.00,12,$72.00,9,2.37
INV-24858900040,01/28/2020,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-93.162349 42.016845),64,MARSHALL,1081400,AMERICAN SCHNAPPS,434,LUXCO INC,81204,PARAMOUNT PEPPERMINT SCHNAPPS,24,375,$2.28,$3.42,1,$3.42,0.37,0.09
INV-24843800053,01/28/2020,2544,HY-VEE FOOD STORE / MARSHALLTOWN,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,MARSHALL,1032100,IMPORTED VODKAS,239,RUSSIAN STANDARD VODKA,35109,RUSSIAN STANDARD ORIGINAL VODKA,12,750,$9.43,$14.15,6,$84.90,4.5,1.18
INV-24843100020,01/28/2020,5444,MARSHALL BEER WINE SPIRITS,11 N 3RD AVE,MARSHALLTOWN,50158,POINT (-92.908013 42.050021),64,MARSHALL,1011100,BLENDED WHISKIES,297,LAIRD & COMPANY,23828,FIVE STAR,6,"1,750",$7.62,$11.43,6,$68.58,10.5,2.77
